LOG_INF_B,temperature,dew_point_temperature,relative_humidity,wind_speed,sea_level_pressure,wet_bulb_temperature,precipitation,precipitation_24_hour
1.099,2.234074074074074,1.3733333333333333,60.44444444444444,3.2576923076923077,1014.1925925925926,1.714074074074074,0.0,11.9
1.386,2.5360714285714288,1.543928571428571,56.607142857142854,4.5928571428571425,1006.9428571428572,1.9239285714285712,0.0,6.1
1.609,2.00125,1.1915625,62.9375,3.4099999999999997,1014.967857142857,1.5475,0.8,32.2
0.0,2.3893548387096777,1.382258064516129,55.61290322580645,4.227586206896552,1015.3821428571428,1.7713793103448274,0.0,12.4
0.693,2.8275,1.5639285714285711,48.107142857142854,4.34074074074074,1011.4285714285714,2.030357142857143,0.0,8.9
0.0,2.6371428571428575,0.7871428571428571,33.17857142857143,4.426923076923076,1016.4285714285714,1.605357142857143,0.0,0.0
1.099,2.904642857142857,2.08,65.5,3.207692307692308,1013.4964285714286,2.35,0.0,0.0
1.609,2.7506060606060605,2.0509090909090912,68.72727272727273,3.803030303030303,1012.3928571428572,2.286785714285714,0.0,30.8
1.792,2.876551724137931,1.8589655172413793,56.06896551724138,4.210714285714286,1012.4785714285716,2.2114285714285713,0.3,8.6
1.099,2.5907142857142857,1.5210714285714286,54.42857142857143,3.661538461538462,1015.1821428571428,1.938214285714286,0.0,11.7
2.398,2.7151724137931033,1.8341379310344827,60.93103448275862,4.337931034482758,1012.2857142857144,2.1524137931034484,0.0,0.5
1.386,2.5325,1.7778571428571428,64.35714285714286,3.1777777777777776,1014.8571428571428,2.051428571428571,0.0,5.1
2.197,2.5196666666666667,1.7503333333333335,66.03333333333333,3.033333333333333,1013.9107142857144,2.0385714285714287,0.3,24.9
1.946,2.2448148148148146,1.3951851851851853,62.22222222222222,4.1375,1017.5592592592592,1.738888888888889,0.0,29.5
2.079,2.643214285714286,1.383571428571429,47.464285714285715,3.782142857142857,1013.8035714285714,1.8775,0.0,0.0
2.708,2.1883870967741936,1.167741935483871,56.483870967741936,4.506666666666666,1013.8714285714286,1.6035714285714284,0.0,5.1
3.091,1.9407142857142856,1.1839285714285714,64.42857142857143,3.781481481481481,1016.6107142857144,1.520357142857143,0.0,33.8
3.045,2.179333333333333,1.471666666666667,67.13333333333334,3.872413793103448,1017.1071428571428,1.7492857142857143,0.0,2.5
3.178,1.8957142857142857,1.4697142857142858,77.8,5.025714285714286,1011.7428571428572,1.6206451612903223,0.6,109.9
3.611,1.5889655172413792,0.7196551724137932,61.27586206896552,4.507407407407407,1011.5357142857144,1.1442857142857144,0.0,5.1
3.829,1.401333333333333,0.6086666666666667,61.5,4.048275862068966,1009.7321428571428,0.9862068965517242,0.0,23.9
3.989,1.259,0.5013333333333333,62.833333333333336,3.0466666666666664,1014.1142857142858,0.9028571428571428,0.0,2.3
4.673,1.5328125,0.7809375000000001,64.4375,4.6625,1013.6357142857142,1.0760714285714286,0.0,5.8999999999999995
5.106,0.757,0.09,65.16666666666667,4.123333333333333,1015.8357142857144,0.4361538461538461,0.0,25.700000000000003
5.476,0.972,0.0773333333333333,57.96666666666667,3.627586206896552,1019.8259259259258,0.5637037037037037,0.0,0.3
5.587,1.0296666666666667,0.3556666666666667,65.43333333333334,4.6000000000000005,1019.282142857143,0.6910714285714287,0.0,12.9
5.568,0.6683333333333333,-0.1216666666666666,60.56666666666667,4.043333333333333,1017.4285714285714,0.3525,0.0,6.1
5.74,0.5190322580645161,-0.1516129032258064,63.806451612903224,5.763333333333334,1013.8571428571428,0.2114285714285714,3.0,28.700000000000003
6.275,0.1942857142857143,-0.5867857142857142,59.214285714285715,4.253571428571428,1013.426923076923,-0.0988888888888888,0.0,33.5
6.51,-0.2303571428571428,-1.0810714285714285,53.57142857142857,4.648148148148148,1010.1928571428572,-0.4832142857142857,0.0,0.3
6.486,-0.1080645161290322,-0.8183870967741936,60.354838709677416,7.32258064516129,1009.6107142857144,-0.3179310344827586,0.3,37.6
6.356,0.2583870967741935,-0.3838709677419355,64.25806451612904,3.7548387096774194,1016.592857142857,-0.0035714285714285,0.0,0.3
6.395,-0.1127586206896551,-0.8596551724137931,58.3448275862069,3.5448275862068965,1008.282142857143,-0.3503571428571428,0.0,3.3
6.604,-0.2739285714285714,-1.0339285714285713,57.32142857142857,5.089285714285714,1019.4178571428572,-0.4989285714285714,0.0,17.3
6.873,-0.2188235294117647,-0.841764705882353,64.91176470588235,4.491176470588235,1014.2642857142856,-0.4667857142857143,0.8999999999999999,37.1
7.034,-0.0709090909090909,-0.5560606060606061,71.75757575757575,3.774193548387097,1016.2037037037036,-0.2489655172413793,1.1,53.39999999999999
7.077,0.0006249999999999,-0.5465625,68.78125,4.24375,1017.8464285714286,-0.1892592592592592,0.0,30.8
7.222,0.0243333333333333,-0.8963333333333333,52.46666666666667,5.163333333333333,1014.5535714285714,-0.2478571428571428,0.3,3.6
7.093,0.5314285714285715,-0.7474999999999999,42.214285714285715,6.107407407407408,1016.2607142857142,0.0928571428571428,0.0,4.3
6.796,0.3524137931034483,-0.5475862068965518,55.13793103448276,3.8,1016.4,-0.0676923076923076,0.5,43.4
6.535,0.6525,-0.2275,58.28125,5.078125,1023.5821428571428,0.2913333333333333,0.8,56.7
6.321,0.7206250000000001,-0.0259375,61.9375,5.709677419354839,1021.1928571428572,0.3696551724137931,1.5,46.5
6.011,0.859,-0.009,57.96666666666667,4.36,1023.925925925926,0.488,0.3,19.0
5.656,0.3121875,-0.6625,53.875,4.953125,1012.8607142857144,-0.0257142857142857,0.0,30.799999999999997
5.533,0.7357142857142858,-0.3339285714285714,51.25,4.857142857142857,1009.9607142857144,0.3228571428571428,0.0,7.2
5.011,0.9776666666666668,0.269,64.23333333333333,3.99,1014.1857142857144,0.6686206896551724,0.0,5.3
4.382,1.2379310344827583,0.4762068965517241,63.241379310344826,6.437931034482758,1014.8074074074074,0.8733333333333334,0.0,92.5
4.127,1.2674193548387096,0.6448387096774194,69.19354838709677,4.113333333333333,1018.717857142857,0.9771428571428572,0.0,37.6
3.178,1.748125,1.0390625,65.59375,4.370967741935484,1015.0678571428572,1.3414285714285714,0.0,8.4
2.708,1.5786666666666669,0.5606666666666666,55.3,4.263333333333333,1014.0821428571428,1.0779310344827586,0.5,9.4
2.398,1.625,0.9793333333333332,69.06666666666666,3.433333333333333,1012.3296296296296,1.2732142857142856,0.0,18.799999999999997
1.609,1.67125,1.385625,84.0625,3.0766666666666667,1015.1071428571428,1.493793103448276,1.3,83.6
1.792,2.4250000000000003,1.7357142857142858,67.32142857142857,3.542307692307692,1013.8607142857144,1.9892857142857143,0.0,8.4
1.609,2.256296296296296,1.0622222222222222,50.666666666666664,4.276923076923077,1016.948148148148,1.5992592592592592,0.0,0.0
0.0,2.4551724137931035,1.6624137931034484,64.75862068965517,3.95,1012.575,1.9489655172413791,0.0,24.9
1.099,2.275,1.3846666666666667,60.06666666666667,3.048275862068966,1011.2892857142856,1.7410344827586208,0.3,42.6
0.693,2.373235294117647,1.7729411764705882,70.73529411764706,3.0058823529411764,1010.775,1.9879310344827583,0.0,2.0
0.693,2.529655172413793,1.5855172413793104,58.793103448275865,3.1750000000000003,1013.3964285714284,1.9557142857142855,0.0,7.4
1.386,2.7482758620689656,1.6624137931034484,54.827586206896555,3.3793103448275863,1012.6428571428572,2.0507142857142857,0.0,9.1
1.792,2.7817241379310347,1.5244827586206895,48.55172413793103,4.928571428571429,1014.1428571428572,1.995862068965517,0.0,4.1
0.693,3.1089285714285713,2.0967857142857143,57.107142857142854,3.696153846153846,1010.6178571428572,2.4114285714285715,0.0,3.8
1.099,2.719333333333333,1.7713333333333334,59.2,2.962962962962963,1012.6464285714284,2.1025,4.8,31.3
1.099,2.655806451612903,1.82,62.483870967741936,3.6966666666666663,1009.5821428571428,2.1278571428571427,1.0,17.5
1.386,2.463225806451613,1.6722580645161291,64.87096774193549,2.9857142857142853,1008.9607142857144,1.975666666666667,4.0,181.7
1.792,2.395625,1.756875,69.6875,3.86,1013.3678571428572,1.9873333333333332,0.3,42.7
0.693,2.3705882352941177,1.7361764705882354,70.08823529411765,4.79375,1010.0607142857144,1.9284615384615384,3.1,231.7
1.099,2.3892857142857147,1.5692857142857142,61.857142857142854,3.128571428571429,1016.9428571428572,1.8867857142857145,0.0,0.0
1.099,2.15125,1.738125,78.78125,3.9064516129032256,1014.9,1.887,1.3,128.2
2.079,1.9275862068965517,1.0958620689655172,60.48275862068966,4.174074074074074,1020.675,1.4785714285714284,0.0,1.3
1.792,2.1846875,1.855,82.3125,2.1033333333333335,1018.7321428571428,1.970357142857143,0.3,38.3
2.303,1.915,1.487647058823529,77.44117647058823,3.8625,1009.8535714285716,1.6546666666666667,0.0,60.0
2.197,1.7193103448275862,0.7137931034482758,54.93103448275862,3.1719999999999997,1024.637037037037,1.2010714285714286,0.0,0.0
2.197,1.7871875,1.0640625,66.0625,4.5125,1010.3214285714286,1.3917241379310346,0.0,38.3
2.565,1.4796875,0.80125,66.65625,4.328125,1011.25,1.086551724137931,0.3,25.7
2.303,0.88,0.2344827586206896,67.58620689655173,4.17037037037037,1016.9035714285714,0.585,0.0,62.0
2.773,0.8592857142857142,0.1374999999999999,63.035714285714285,3.128571428571429,1025.5321428571428,0.5428571428571428,0.0,0.0
2.485,1.178965517241379,0.4113793103448275,62.206896551724135,3.6379310344827585,1016.467857142857,0.8310714285714286,0.0,0.8
3.045,1.0956666666666666,0.4383333333333333,66.36666666666666,3.98,1018.0535714285714,0.8033333333333333,0.5,20.6
2.89,0.993448275862069,0.3924137931034483,69.51724137931035,3.403448275862069,1019.6857142857144,0.7244444444444446,0.0,59.5
3.045,0.9275,0.3571875,70.25,3.428125,1023.217857142857,0.62,0.0,8.9
2.996,0.746764705882353,0.2226470588235294,71.97058823529412,3.9,1022.7285714285716,0.5028571428571429,0.5,57.099999999999994
3.219,0.4910344827586207,-0.4748275862068965,52.0,4.175862068965517,1022.7857142857144,0.143103448275862,0.0,0.0
2.89,0.6987096774193549,0.0625806451612903,66.0,3.943333333333334,1019.0714285714286,0.4057142857142857,0.5,26.7
3.135,0.594,-0.0853333333333333,63.86666666666667,4.3999999999999995,1011.7714285714284,0.2581481481481481,0.5,32.2
2.773,0.1710714285714285,-0.8432142857142857,48.642857142857146,4.533333333333333,1015.6714285714286,-0.1660714285714285,0.0,0.0
2.89,0.1544827586206896,-0.603103448275862,59.62068965517241,5.058620689655172,1014.6142857142858,-0.1044444444444444,3.0,39.9
3.434,-0.0053125,-0.5946875,68.1875,4.628125,1020.325,-0.2213793103448275,0.3,11.7
3.738,0.6196551724137931,-0.1444827586206896,61.55172413793103,4.679310344827586,1016.4178571428572,0.2885185185185185,0.0,20.5
4.025,0.55,-0.4846428571428571,49.0,4.321428571428571,1020.975,0.1582142857142857,0.0,0.3
4.248,0.2077777777777777,-0.6944444444444444,53.592592592592595,4.529629629629629,1015.9962962962964,-0.1048148148148148,0.0,2.6
4.331,0.471,-0.289,61.766666666666666,3.0166666666666666,1018.5214285714284,0.1660714285714285,0.0,5.199999999999999
4.682,0.6231034482758621,-0.3962068965517241,51.93103448275862,5.017241379310345,1012.4428571428572,0.2239285714285714,0.0,14.8
4.762,0.5974193548387097,-0.2180645161290322,60.74193548387097,4.519354838709678,1013.282142857143,0.2768965517241379,0.3,21.9
5.288,0.7803571428571429,-0.4371428571428571,44.714285714285715,5.692592592592592,1027.303571428571,0.3153571428571428,0.0,0.3
5.489,1.1934375,0.5840625,71.9375,3.109375,1022.4642857142856,0.9248275862068964,0.0,1.4
5.481,1.5062962962962965,0.7862962962962963,66.33333333333333,3.05,1018.35,1.1465384615384615,0.0,3.6
5.602,0.8239285714285715,-0.3192857142857143,50.892857142857146,5.221428571428571,1012.6678571428572,0.4039285714285714,0.0,20.4
5.673,1.217857142857143,-0.8153571428571428,25.714285714285715,5.607407407407408,1010.3785714285714,0.4357142857142856,0.0,0.0
5.749,1.4748275862068965,0.0289655172413793,40.241379310344826,4.689655172413793,1014.4964285714286,0.8275,0.0,0.0
5.598,1.51,0.7074193548387097,64.80645161290323,4.553333333333333,1011.6392857142856,1.1171428571428572,0.0,77.5
5.513,1.108709677419355,-0.154516129032258,47.064516129032256,5.025806451612904,1013.6,0.5664285714285715,0.0,0.8
5.587,1.4203125,1.0159375,78.21875,2.3833333333333333,1018.1413793103447,1.2182142857142857,1.3,27.700000000000003
5.533,1.8738461538461535,0.7842307692307693,54.26923076923077,3.788,1014.7730769230768,1.316153846153846,0.0,10.1
5.537,1.87,0.9987096774193548,62.12903225806452,3.1466666666666665,1018.85,1.3796428571428572,0.0,25.9
5.416,2.114375,1.776875,82.375,2.47,1017.1821428571428,1.9110344827586208,0.0,44.7
5.303,2.1710344827586208,1.3531034482758622,62.72413793103448,4.582758620689655,1008.1714285714286,1.7110714285714288,0.3,18.0
5.193,2.045714285714286,1.1635714285714285,59.357142857142854,3.5037037037037035,1014.5285714285714,1.5414285714285716,0.0,30.3
4.663,2.006774193548387,1.4316129032258065,71.35483870967742,3.3448275862068964,1020.8642857142858,1.655357142857143,0.5,38.9
4.771,2.620344827586207,1.6848275862068964,59.41379310344828,3.337931034482758,1013.1296296296296,2.0185185185185186,0.0,9.7
4.06,2.669310344827586,1.3203448275862069,45.51724137931034,4.953571428571428,1007.6642857142856,1.846551724137931,0.0,32.0
3.784,2.9531034482758622,1.5786206896551724,46.310344827586206,3.689285714285714,1010.4392857142856,2.0889285714285717,0.0,1.6
3.871,2.6585714285714284,1.7210714285714286,58.07142857142857,3.4,1018.8071428571428,2.0639285714285713,0.0,4.6
3.466,2.5483870967741935,1.8180645161290323,67.09677419354838,4.0290322580645155,1014.4964285714286,2.0756666666666663,7.9,31.2
3.584,2.562758620689655,1.880344827586207,69.37931034482759,4.228571428571429,1010.4964285714286,2.1251724137931034,0.0,20.3
3.296,2.5746875,2.075,76.25,3.1903225806451614,1015.8107142857144,2.2520689655172417,0.3,15.0
3.367,2.5980645161290323,1.9683870967741937,70.70967741935483,3.117241379310345,1012.9928571428572,2.181666666666666,0.0,25.9
3.258,2.3871428571428575,1.6092857142857144,64.21428571428571,2.8428571428571425,1012.2321428571428,1.9067857142857143,0.0,10.4
3.296,2.4253571428571425,1.7274999999999998,66.82142857142857,2.5749999999999997,1020.5357142857144,1.9875,0.0,0.0
3.611,2.512903225806452,1.6741935483870969,63.483870967741936,3.77,1015.8071428571428,1.9764285714285712,0.0,16.0
3.892,2.350344827586207,1.8486206896551725,75.44827586206897,3.4620689655172416,1011.55,2.038965517241379,2.3,35.3
3.714,2.0041379310344825,1.0575862068965518,57.06896551724138,2.832142857142857,1022.3964285714284,1.4775862068965515,0.0,0.0
3.912,1.8996774193548387,1.276774193548387,69.96774193548387,3.96,1016.0607142857144,1.543793103448276,0.8,30.2
4.382,1.82,1.2833333333333334,72.96666666666667,3.732142857142857,1016.1142857142858,1.4960714285714285,1.0,11.7
4.595,1.7736666666666667,1.377,79.6,2.439285714285714,1016.8678571428572,1.5455172413793103,0.0,17.099999999999998
4.804,1.31375,0.713125,69.78125,4.671875,1020.1821428571428,0.9689655172413794,1.3,8.899999999999999
4.942,1.4921875,0.9009375,70.875,3.565625,1011.7285714285716,1.1407142857142858,0.0,30.700000000000003
5.024,1.565,1.1085294117647058,75.32352941176471,3.847058823529412,1015.5428571428572,1.2885714285714285,0.0,3.8
5.447,0.8442857142857143,0.1789285714285714,64.14285714285714,5.889285714285714,1004.2592592592592,0.5528571428571428,0.0,33.8
5.583,0.6746666666666666,-0.0003333333333333,65.2,4.331034482758621,1020.9178571428572,0.3910714285714285,0.0,27.4
5.894,0.6285714285714287,-0.0160714285714285,64.89285714285714,3.889285714285714,1030.7714285714285,0.3682142857142857,0.0,1.8
6.211,0.5985185185185186,-0.1103703703703703,63.18518518518518,3.1925925925925926,1017.5296296296297,0.3159259259259259,0.0,0.3
6.521,0.4582758620689655,-0.0196551724137931,73.96551724137932,3.341379310344828,1025.8642857142856,0.2725,0.0,13.0
6.713,0.7803225806451614,0.4358064516129032,81.54838709677419,2.4967741935483874,1019.3857142857142,0.5989655172413794,0.0,17.1
7.0,0.5784615384615385,0.0388461538461538,70.76923076923077,3.519230769230769,1020.4423076923076,0.365,0.0,12.7
7.059,0.5416666666666666,-0.0893333333333333,65.63333333333334,5.433333333333334,1007.5148148148148,0.2514285714285714,0.0,42.0
7.001,0.1393548387096774,-0.3064516129032258,73.96774193548387,6.632258064516129,1013.0071428571428,-0.0584615384615384,2.1,55.6
7.044,0.1807142857142857,-0.6560714285714286,55.17857142857143,4.735714285714286,1018.5785714285714,-0.1089285714285714,0.0,0.0
6.984,0.6490322580645161,0.2338709677419354,77.58064516129032,2.220689655172414,1024.6142857142856,0.46,0.0,14.2
6.996,0.2903448275862069,-0.48,60.51724137931034,4.7749999999999995,1019.3928571428572,0.0171428571428571,0.5,22.1
6.982,-0.5789655172413792,-1.48,52.03448275862069,4.521428571428571,1023.775,-0.8217857142857143,0.0,22.3
6.958,0.2103333333333333,-0.3636666666666667,69.3,5.010714285714286,1012.3928571428572,0.013103448275862,0.0,26.700000000000003
6.94,-0.0485714285714285,-0.5542857142857144,72.05714285714286,3.72,1020.075,-0.2424137931034483,0.6,34.4
6.989,0.2306896551724138,-0.5,62.206896551724135,4.841379310344828,1012.2535714285714,-0.0257142857142857,0.0,10.5
6.954,0.2010344827586206,-0.436551724137931,65.6896551724138,5.4148148148148145,1016.8555555555556,-0.0344444444444444,0.0,13.9
6.988,0.3667857142857142,-0.2878571428571428,64.35714285714286,5.1571428571428575,1008.7285714285716,0.1210714285714285,0.0,38.099999999999994
6.927,0.39875,-0.16625,69.75,5.432258064516129,1019.1857142857144,0.1893333333333333,0.0,29.200000000000003
6.797,0.3936666666666666,-0.3953333333333333,59.6,5.016666666666667,1014.5464285714286,0.1239285714285714,0.0,18.0
6.597,0.3251724137931034,-0.5786206896551724,55.0,5.334482758620689,1009.3214285714286,-0.0075,0.0,23.6
6.465,0.7743333333333333,-0.109,58.233333333333334,4.546666666666667,1013.467857142857,0.3939285714285714,0.0,5.3
6.127,0.7585714285714287,-0.6042857142857143,40.92857142857143,5.125,1019.0857142857144,0.2571428571428571,0.0,0.0
5.743,1.272857142857143,0.5362857142857143,66.0,4.0685714285714285,1014.6892857142856,0.8913793103448276,0.5,29.6
5.481,1.3325806451612905,0.5599999999999999,62.903225806451616,4.800000000000001,1023.55,0.947,0.3,4.3
5.278,1.249,0.1826666666666666,52.86666666666667,4.33,1023.9285714285714,0.7842857142857144,0.0,1.1
5.165,1.327142857142857,0.5021428571428571,59.92857142857143,2.810714285714286,1027.0142857142855,0.9296428571428572,0.0,2.5
4.796,1.654642857142857,1.0353571428571429,70.46428571428571,3.5535714285714284,1014.0785714285714,1.3407142857142855,0.0,90.2
4.7,1.6764285714285714,0.7382142857142858,58.92857142857143,3.0892857142857144,1017.7357142857144,1.2092857142857143,0.0,10.1
4.533,1.8389285714285717,1.145,67.46428571428571,4.960714285714286,1013.75,1.4700000000000002,0.0,24.7
4.369,2.4846428571428576,1.625714285714286,62.142857142857146,4.075,1016.35,1.9464285714285712,0.0,42.7
4.143,1.9821428571428572,1.2535714285714286,66.71428571428571,3.875,1016.25,1.5782142857142856,0.0,112.3
3.871,2.1382758620689652,1.4351724137931037,67.34482758620689,4.810344827586207,1009.0571428571428,1.7182758620689655,0.0,62.1
3.332,2.3364285714285713,1.490357142857143,61.142857142857146,3.7964285714285713,1019.2678571428572,1.825357142857143,0.0,6.9
3.178,2.5775,2.0282142857142857,73.57142857142857,3.8428571428571425,1007.6964285714286,2.2139285714285717,0.0,11.4
2.639,2.805925925925926,2.167777777777778,70.37037037037037,4.681481481481481,1019.7111111111112,2.368888888888889,4.0,24.6
2.708,2.726875,2.0578125,68.625,4.18125,1017.028125,2.278125,0.0,21.0
2.303,3.0203571428571427,2.0639285714285713,58.25,4.007142857142857,1015.2678571428572,2.367857142857143,0.0,2.3
3.045,2.38551724137931,1.784137931034483,71.10344827586206,4.096551724137931,1012.6714285714286,2.009655172413793,0.0,19.8
2.565,2.322142857142857,1.4764285714285716,61.57142857142857,3.3464285714285715,1015.1214285714286,1.8157142857142856,0.0,18.3
2.398,2.4250000000000003,1.7357142857142858,67.78571428571429,3.060714285714286,1016.6428571428572,2.0010714285714286,0.0,31.1
1.386,2.1939285714285712,1.36,61.535714285714285,2.8964285714285714,1017.95,1.7100000000000002,0.0,21.9
2.398,2.4099999999999997,1.5433333333333334,61.2962962962963,3.655555555555555,1020.2111111111112,1.8829629629629632,0.0,10.2
2.565,2.510689655172414,2.047586206896552,76.65517241379311,3.3034482758620687,1011.7964285714286,2.204137931034482,0.0,34.8
2.079,2.1185714285714288,1.1421428571428571,56.607142857142854,3.707142857142857,1015.5607142857144,1.5721428571428573,0.0,3.6
3.135,2.1589285714285715,1.5125,68.46428571428571,3.5785714285714287,1015.7321428571428,1.775,0.0,15.2
3.135,1.7067857142857144,0.9560714285714286,64.21428571428571,3.4464285714285716,1018.3321428571428,1.3078571428571428,0.0,20.4
3.296,1.6621428571428571,0.9492857142857142,65.85714285714286,2.810714285714286,1018.8,1.2792857142857144,0.0,0.0
3.367,2.119655172413793,1.5696551724137933,74.03448275862068,2.8620689655172415,1016.1535714285714,1.7858620689655171,0.0,1.3
3.258,1.5762962962962963,0.9907407407407408,69.51851851851852,4.981481481481482,1023.1592592592592,1.2637037037037036,0.0,8.2
2.708,1.5433333333333334,0.8877777777777778,68.18518518518519,3.085185185185185,1015.525925925926,1.2055555555555555,0.0,0.8
3.738,0.967037037037037,0.06,56.22222222222222,4.307407407407407,1015.122222222222,0.5714814814814815,0.0,0.0
3.784,1.2155555555555555,0.5018518518518519,63.851851851851855,3.6185185185185182,1018.5814814814815,0.8922222222222222,0.0,5.3
3.689,0.923448275862069,0.1234482758620689,60.41379310344828,4.406896551724138,1022.2285714285714,0.5896551724137932,0.2,2.3
4.025,0.795,-0.1092857142857142,57.642857142857146,4.207142857142857,1021.032142857143,0.4464285714285714,0.0,6.199999999999999
3.714,0.4664285714285714,-0.5375,50.642857142857146,5.382142857142857,1023.725,0.1160714285714285,0.0,0.8
4.22,0.3314285714285714,-0.4460714285714285,59.142857142857146,3.6714285714285713,1022.7142857142856,0.0632142857142857,0.0,63.0
3.871,0.5496551724137931,0.1882758620689655,79.55172413793103,3.3758620689655174,1020.5607142857144,0.403103448275862,0.0,33.5
4.143,-0.155,-0.714642857142857,67.85714285714286,5.125,1019.1928571428572,-0.3260714285714286,0.0,31.5
4.477,0.5657142857142857,0.1489285714285714,75.78571428571429,3.432142857142857,1016.4444444444443,0.3925,0.0,7.9
4.443,0.2527586206896551,-0.4537931034482759,61.89655172413793,4.386206896551724,1021.5071428571428,0.0082758620689655,2.7,44.4
4.419,-0.3356666666666666,-0.8993333333333333,67.33333333333333,4.526666666666667,1020.1714285714286,-0.491,0.2,19.799999999999997
4.71,-0.0925,-0.7696428571428571,62.642857142857146,4.192857142857143,1021.1214285714286,-0.2742857142857143,0.0,28.5
5.03,0.3632142857142857,-0.1332142857142857,71.60714285714286,3.432142857142857,1009.9785714285716,0.1742857142857143,0.0,11.7
5.037,-0.6996296296296296,-1.4222222222222225,57.96296296296296,5.703703703703703,1013.1370370370372,-0.8766666666666666,0.0,11.2
5.293,-0.2535714285714285,-1.0728571428571427,56.464285714285715,3.332142857142857,1022.0821428571428,-0.4775,0.0,7.4
5.298,-0.3042857142857142,-0.8482142857142857,67.92857142857143,3.4678571428571425,1022.2357142857144,-0.4635714285714286,0.0,55.9
5.398,-0.3373076923076923,-0.9892307692307692,63.30769230769231,5.973076923076923,1016.6923076923076,-0.5165384615384615,0.0,48.99999999999999
5.472,0.3320689655172414,-0.2793103448275862,67.96551724137932,3.006896551724138,1015.9214285714286,0.1034482758620689,0.0,13.5
5.642,-0.3178571428571429,-1.3367857142857142,46.57142857142857,4.271428571428571,1018.4178571428572,-0.5889285714285714,0.0,1.1
5.749,0.0532142857142857,-1.0285714285714287,46.75,4.310714285714286,1021.6464285714284,-0.2828571428571428,0.0,0.0
5.999,0.4642857142857143,-0.7246428571428571,44.392857142857146,5.553571428571429,1009.6214285714286,0.0578571428571428,0.0,6.6
6.138,0.4539285714285714,-0.6532142857142856,48.67857142857143,5.432142857142857,1017.1178571428572,0.0671428571428571,0.0,15.7
6.201,0.4521428571428571,-0.3496428571428572,60.714285714285715,5.296428571428572,1015.425,0.1867857142857142,0.0,70.1
6.28,0.8114285714285714,0.0192857142857142,62.32142857142857,3.1642857142857146,1017.6285714285714,0.4821428571428571,0.0,9.4
6.1,1.4921428571428572,0.4335714285714286,53.464285714285715,4.457142857142857,1013.6428571428572,0.9832142857142856,0.0,20.4
6.006,0.925483870967742,0.0435483870967742,58.354838709677416,4.741935483870968,1025.1107142857145,0.5612903225806452,0.7,20.0
6.031,1.2246666666666668,0.0883333333333333,50.9,5.233333333333333,1010.8178571428572,0.734,0.0,17.8
5.793,1.3989285714285715,0.5128571428571428,60.214285714285715,5.242857142857143,1013.8107142857144,0.9717857142857144,0.0,137.0
5.687,1.7285714285714284,0.7585714285714287,60.107142857142854,3.775,1017.2964285714286,1.250714285714286,0.0,24.200000000000003
5.407,1.6924137931034482,0.9862068965517242,68.06896551724138,3.679310344827586,1019.7214285714286,1.336896551724138,0.0,23.3
5.342,1.9028571428571428,0.9975,61.607142857142854,3.003571428571429,1015.0178571428572,1.4157142857142857,0.0,43.9
4.883,1.9150000000000005,0.9425,55.67857142857143,4.171428571428572,1018.9892857142858,1.3814285714285717,0.0,0.0
4.942,2.2278571428571428,1.3782142857142858,61.535714285714285,3.7821428571428575,1011.5107142857142,1.7275000000000005,0.0,59.2
4.673,2.097142857142857,1.5839285714285716,75.03571428571429,3.482142857142857,1015.225,1.7935714285714286,0.0,47.5
4.585,2.418928571428572,1.354642857142857,53.214285714285715,4.014285714285714,1014.9285714285714,1.7860714285714283,0.0,0.0
4.394,2.448571428571429,1.6442857142857144,63.107142857142854,3.3357142857142854,1018.3214285714286,1.9510714285714288,0.0,5.3
4.094,2.528620689655172,1.735862068965517,64.41379310344827,5.096551724137932,1014.2464285714286,2.033448275862069,0.5,66.0
3.761,2.581153846153846,1.8292307692307692,65.76923076923077,4.015384615384615,1015.1076923076924,2.0973076923076923,0.0,23.1
3.932,2.362758620689655,1.6065517241379312,65.27586206896552,2.779310344827586,1016.6678571428572,1.906551724137931,0.0,24.7
3.091,2.516428571428571,1.7525,64.35714285714286,3.9535714285714287,1012.4357142857144,2.030357142857143,0.0,15.8
3.091,2.283793103448276,1.5675862068965518,66.10344827586206,3.1758620689655173,1017.1296296296296,1.8524137931034483,0.0,12.7
3.611,2.4957142857142856,1.3871428571428572,52.17857142857143,2.932142857142857,1016.5392857142856,1.8285714285714287,0.0,0.0
3.714,2.2579310344827586,1.4027586206896552,60.72413793103448,4.479310344827587,1012.3178571428572,1.753793103448276,0.0,15.0
3.714,2.2657142857142856,1.5814285714285714,67.07142857142857,2.5892857142857144,1016.8642857142858,1.8471428571428572,0.0,14.0
3.401,2.4760714285714287,1.6389285714285715,61.714285714285715,3.414285714285714,1018.0714285714286,1.9564285714285712,0.0,1.0
3.434,2.5614285714285714,1.792142857142857,64.96428571428571,3.507142857142857,1017.1642857142856,2.072857142857143,0.0,8.6
3.989,1.957586206896552,1.2879310344827586,67.0,4.027586206896552,1020.1142857142858,1.5768965517241378,0.2,6.1
4.174,1.9010344827586207,1.2120689655172414,66.6896551724138,3.0379310344827584,1016.9464285714286,1.5182758620689656,0.0,15.3
4.71,1.9007142857142856,1.1510714285714283,64.5,3.0,1023.7428571428572,1.477857142857143,0.0,8.700000000000001
5.081,1.6657142857142857,1.1267857142857145,72.0,3.875,1013.9321428571428,1.3771428571428572,0.0,21.1
